,sigma,function,mae_nn_train,mae_nn_test,mae_mdl_train,mae_mdl_test,rmse_nn_train,rmse_nn_test,rmse_mdl_train,rmse_mdl_test,n,r
80,0.08,7,0.02130291428368141,0.11348828258412605,0.018112110377892503,0.09109413741495287,0.02460783193078461,0.13305043291407548,0.02274636651192597,0.09831808524154023,7,2
81,0.1,7,0.027816493368202085,0.12926173771508068,0.022390933362674604,0.016864666834639497,0.03205980494532084,0.14108517570355575,0.02974621360337618,0.021901888091384828,7,0
82,0.1,7,0.010819450310757067,0.05995872427072242,0.021186235518265907,0.010781828154330956,0.012050925216610178,0.07209469440803601,0.027926304810072414,0.012980882238957077,7,1
83,0.1,7,0.0164482434664164,0.0075750744250899045,0.0153413823170003,0.027065227216925086,0.019578943067180582,0.008299332145332081,0.017974836126678294,0.035335904023681586,7,2
84,0.12,7,0.04720723646807598,0.1834047621455107,0.027903690445961495,0.07196357906351329,0.05382889958290681,0.18982991545451997,0.03434626457624345,0.08554110831489754,7,0
85,0.12,7,0.02936725686281644,0.2519887610407341,0.07837411707878351,0.21333900134394532,0.03953239710349875,0.2703489904953619,0.0893451918431923,0.21422001765575918,7,1
86,0.12,7,0.030567825863234678,0.16797173909992713,0.025930424331917168,0.038918177012614935,0.03645884461547823,0.17558372338564215,0.02948193383690902,0.03958241362931432,7,2
87,0.14,7,0.03311797527481793,0.031371939489890956,0.023059121237841262,0.014030213485184143,0.04468689608910776,0.03261483208078435,0.03809811061345115,0.017081093898438638,7,0
88,0.14,7,0.03385402330264366,0.17116998186360324,0.08089445133989116,0.19376150141909088,0.03982178729031928,0.17834236256964278,0.08961256639425837,0.1947311117982492,7,1
89,0.14,7,0.027353218690035857,0.06271144783962294,0.023145914926564357,0.23955668108857714,0.032644398324660595,0.06583857622447004,0.032196100091343785,0.2570140068776444,7,2
90,0.16,7,0.03829355088853318,0.24997409621753258,0.02709329381946856,0.047901360291634616,0.053916301690069446,0.2597261880387548,0.03890951580810199,0.05200174566213203,7,0
