,sigma,function,mae_nn_train,mae_nn_test,mae_mdl_train,mae_mdl_test,rmse_nn_train,rmse_nn_test,rmse_mdl_train,rmse_mdl_test,n,r
112,0.06,leaky_ReLU,0.03779638602173722,0.06826093676696605,0.7988390524548987,0.8734413383703186,0.045915574789907494,0.08122556717985827,0.8177489571090396,0.8780250247056315,2,2
113,0.06,leaky_ReLU,0.013039483475863927,0.029181058838164697,0.9446233677147656,0.5333947298424144,0.01604004804522101,0.03027896546468123,0.9480211895975218,0.540906755476555,3,2
114,0.06,leaky_ReLU,0.017164428019156068,0.12065592873202101,0.752476860354111,0.5867684326798488,0.023472868030296266,0.12125837753481179,0.7592964284593549,0.5906419553888304,4,2
115,0.06,leaky_ReLU,0.017514985686892248,0.0773372180702551,0.982398833558524,0.8339047257112939,0.024903057416889106,0.0981216998698159,0.9824514859334166,0.8383638275658162,5,2
116,0.06,leaky_ReLU,0.015949316537881567,0.09868769093594879,0.29358640139647135,0.49857671130091885,0.018031131380601622,0.10395464004046184,0.3245171441708565,0.5005622898106534,6,2
117,0.06,leaky_ReLU,0.02075023855309886,0.042055471387543036,0.14637853788509098,0.3110366523754338,0.024259563901921893,0.04246725949537941,0.19821813800120494,0.32241091877881806,7,2
118,0.06,leaky_ReLU,0.02864056486807597,0.29488222213475973,0.21548335598483245,0.37529731253850107,0.033584701769308764,0.3153699594306083,0.24357824300712547,0.3821667400977864,8,2
119,0.06,leaky_ReLU,0.015730651426678545,0.09720356551604119,0.8942232921612632,0.5575312654760646,0.019710616534940655,0.1183984379423079,0.9012689785711887,0.5602542412365402,9,2
120,0.08,leaky_ReLU,0.013450637875577813,0.13387341590491583,0.13697608971727152,0.4679932485960731,0.016378975557000974,0.14789587335962615,0.18384429158788881,0.472617252265195,0,0
121,0.08,leaky_ReLU,0.015419144835415934,0.2124371481314984,0.9591607663386407,0.6539303239255221,0.02032932311698023,0.23304812657285848,0.9596437090069586,0.6628012706938784,1,0
122,0.08,leaky_ReLU,0.02907463476177518,0.11706167535647027,0.7988390524548987,0.8734413383703186,0.041363903633303174,0.14394795850136433,0.8177489571090396,0.8780250247056315,2,0
123,0.08,leaky_ReLU,0.024973927312364103,0.01655725859228345,0.9446233677147656,0.5333947298424144,0.033085361392812894,0.02339407824823938,0.9480211895975218,0.540906755476555,3,0
124,0.08,leaky_ReLU,0.02523675489511094,0.09095124058685644,0.752476860354111,0.5867684326798488,0.03396501672128078,0.0961329455169096,0.7592964284593549,0.5906419553888304,4,0
125,0.08,leaky_ReLU,0.02265896819053339,0.5169990228598815,0.982398833558524,0.8339047257112939,0.02933319832959916,0.5944311784331243,0.9824514859334166,0.8383638275658162,5,0
126,0.08,leaky_ReLU,0.022191024096909203,0.37615126643222624,0.29358640139647135,0.49857671130091885,0.02960844810835573,0.45855187560431004,0.3245171441708565,0.5005622898106534,6,0
127,0.08,leaky_ReLU,0.019165504031649457,0.3353689079473262,0.14637853788509098,0.3110366523754338,0.02455000736484715,0.4024593942570998,0.19821813800120494,0.32241091877881806,7,0
128,0.08,leaky_ReLU,0.03434663607383703,0.16238149557625944,0.21548335598483245,0.37529731253850107,0.040164761421234346,0.16680630407882735,0.24357824300712547,0.3821667400977864,8,0
129,0.08,leaky_ReLU,0.03289095487483528,0.18131405782160176,0.8942232921612632,0.5575312654760646,0.04360727159693414,0.18705730863813103,0.9012689785711887,0.5602542412365402,9,0
130,0.08,leaky_ReLU,0.022142732035368207,0.005137216636137653,0.13697608971727152,0.4679932485960731,0.027695599264521364,0.006444832410623167,0.18384429158788881,0.472617252265195,0,1
131,0.08,leaky_ReLU,0.0218684344632844,0.2388343800469587,0.9591607663386407,0.6539303239255221,0.026784283270093544,0.2558578878340596,0.9596437090069586,0.6628012706938784,1,1
132,0.08,leaky_ReLU,0.03432479800953598,0.0568899893478684,0.7988390524548987,0.8734413383703186,0.04196626937921275,0.07018323561008233,0.8177489571090396,0.8780250247056315,2,1
133,0.08,leaky_ReLU,0.02679253803162397,0.006664166589132032,0.9446233677147656,0.5333947298424144,0.0329180571377006,0.007424630429470023,0.9480211895975218,0.540906755476555,3,1
134,0.08,leaky_ReLU,0.01663515312950119,0.04460111011684383,0.752476860354111,0.5867684326798488,0.0199276314669423,0.05073309757806274,0.7592964284593549,0.5906419553888304,4,1
135,0.08,leaky_ReLU,0.02635647251320554,0.30731074424007804,0.982398833558524,0.8339047257112939,0.030181746792622366,0.3374455243778229,0.9824514859334166,0.8383638275658162,5,1
136,0.08,leaky_ReLU,0.03869983456073286,0.03063738732686483,0.29358640139647135,0.49857671130091885,0.046775590761397284,0.04027494302515125,0.3245171441708565,0.5005622898106534,6,1
137,0.08,leaky_ReLU,0.017435048879159653,0.07011175322849934,0.14637853788509098,0.3110366523754338,0.024145683892246743,0.08100518605169274,0.19821813800120494,0.32241091877881806,7,1
138,0.08,leaky_ReLU,0.025423929561837626,0.14995821821929134,0.21548335598483245,0.37529731253850107,0.03282028727791514,0.16201714473990197,0.24357824300712547,0.3821667400977864,8,1
139,0.08,leaky_ReLU,0.02184811615036375,0.0998276854653344,0.8942232921612632,0.5575312654760646,0.03910225853362777,0.11104771811214187,0.9012689785711887,0.5602542412365402,9,1
140,0.08,leaky_ReLU,0.026805292948371633,0.18778667497251528,0.13697608971727152,0.4679932485960731,0.03576677077149175,0.2005778989166664,0.18384429158788881,0.472617252265195,0,2
141,0.08,leaky_ReLU,0.019178052880476765,0.19851028165053025,0.9591607663386407,0.6539303239255221,0.02203493348839679,0.21848359173205387,0.9596437090069586,0.6628012706938784,1,2
142,0.08,leaky_ReLU,0.013522841775092746,0.10123152122270562,0.7988390524548987,0.8734413383703186,0.018281406620055837,0.12518790807761032,0.8177489571090396,0.8780250247056315,2,2
143,0.08,leaky_ReLU,0.024100529796285013,0.1569069196154095,0.9446233677147656,0.5333947298424144,0.030542792409091676,0.16094485093018754,0.9480211895975218,0.540906755476555,3,2
144,0.08,leaky_ReLU,0.017846184146706395,0.30902956649574054,0.752476860354111,0.5867684326798488,0.024807189841391086,0.3275775329920161,0.7592964284593549,0.5906419553888304,4,2
145,0.08,leaky_ReLU,0.019107308664219846,0.15918332990841838,0.982398833558524,0.8339047257112939,0.02631971579177063,0.1655412077444232,0.9824514859334166,0.8383638275658162,5,2
146,0.08,leaky_ReLU,0.026936415336130507,0.08128808462054447,0.29358640139647135,0.49857671130091885,0.02998743986101571,0.08963160095034826,0.3245171441708565,0.5005622898106534,6,2
147,0.08,leaky_ReLU,0.029624673855858416,0.1866966894030891,0.14637853788509098,0.3110366523754338,0.03851217741360323,0.2116154803194135,0.19821813800120494,0.32241091877881806,7,2
148,0.08,leaky_ReLU,0.03535813793973462,0.12377673585753152,0.21548335598483245,0.37529731253850107,0.04057026885381174,0.14083863743686614,0.24357824300712547,0.3821667400977864,8,2
149,0.08,leaky_ReLU,0.04053971117198823,0.3940829439723493,0.8942232921612632,0.5575312654760646,0.04926827735310472,0.4765978963645362,0.9012689785711887,0.5602542412365402,9,2
