,sigma,function,mae_nn_interp.,mae_nn_extrap.,mae_mdl_interp.,mae_mdl_extrap.,rmse_nn_interp.,rmse_nn_extrap.,rmse_mdl_interp.,rmse_mdl_extrap.,n,r
114,0.06,tanh,0.011868687975616788,0.032586209601403786,0.0033910856990690646,0.028995314243496446,0.014148563276485381,0.03266408831643304,0.005422334605372885,0.030410318156213433,4,2
115,0.06,tanh,0.05257500944051083,0.09390277410215239,0.02489607791954027,0.1446988724892199,0.06166206706469377,0.11612200351838926,0.04248210849167702,0.1521481153321642,5,2
116,0.06,tanh,0.017711567699681224,0.07296364011991582,0.025683269126080304,0.05871693408854213,0.022996381723073896,0.07390548306645128,0.034298634281328254,0.05897196370402071,6,2
117,0.06,tanh,0.02409054488284234,0.005003003222623053,0.03834645223264612,0.08662971414239465,0.027417901115853564,0.005835068722952458,0.04276112185407923,0.08937996283825705,7,2
118,0.06,tanh,0.014132553831757646,0.017930832146090314,0.038264373260490724,1.682961325294173,0.02260641479144444,0.020910313556936008,0.044363982062283036,2.073779364460888,8,2
119,0.06,tanh,0.025357169386398714,0.04784288227362728,0.02311263149014448,0.014235620904222729,0.031012031580864116,0.04993537909968017,0.027343668638972477,0.015769372811352832,9,2
120,0.08,tanh,0.026273163032329436,0.1408269228116172,0.03380405201944749,0.0027663881359722463,0.028789142315981706,0.14720804878470445,0.04143743623831998,0.003967759385647641,0,0
121,0.08,tanh,0.02125677407850858,0.14080760796360092,0.055358810150091683,0.5634463881153403,0.026527883209002717,0.14864228460256654,0.06801921274916718,0.6791906799518912,1,0
122,0.08,tanh,0.034967407882046525,0.022054198598360577,0.024715521494035095,0.0855685880658091,0.04109614461935251,0.030460678308392018,0.029572499929327024,0.08875398880218957,2,0
123,0.08,tanh,0.02374927931060563,0.1151957531609904,0.02113528705977261,0.23339950016076064,0.035726835636660605,0.13055990572799137,0.024573027505036298,0.2960848210371621,3,0
124,0.08,tanh,0.023498023760142782,0.08916979775483871,0.014475312387303263,0.015569375165718258,0.036030300972481714,0.09664739365632713,0.022299606564852584,0.018027182465771525,4,0
125,0.08,tanh,0.028545982523619572,0.10880518415790526,0.029154293235847804,0.0887650013604123,0.03614302615575531,0.13544049848872228,0.0328001094189901,0.11177793191175116,5,0
126,0.08,tanh,0.04439807431129653,0.07801851866492601,0.03691304802936478,0.26146342813520407,0.05238654525171043,0.08868132882658125,0.04457115581907118,0.30527654981949187,6,0
127,0.08,tanh,0.03279613360224617,0.023263941936203757,0.09468892121187661,0.020010915344807322,0.04282080818326726,0.023740546006461333,0.11086374902379284,0.02249678544170643,7,0
128,0.08,tanh,0.028375985076140652,0.02673344106761396,0.03649133605345003,1.0542589877862016,0.04280927888026996,0.027804714466685893,0.042939764848929786,1.3079814108962553,8,0
129,0.08,tanh,0.01968421210325329,0.034931492114268534,0.013984944236598002,0.037418167272084565,0.037543431366064035,0.03690416214835993,0.020249460143278157,0.043934324998129215,9,0
130,0.08,tanh,0.025525674553275028,0.15395407652603743,0.04010664893698698,0.02023117966052267,0.03438698670592398,0.166587696027256,0.047726286703262844,0.021787362439860347,0,1
131,0.08,tanh,0.02518766947454292,0.031162593433978193,0.048345501634790705,0.34535317118226094,0.030580301462118032,0.037512289398238044,0.058652070750407986,0.3989309501298115,1,1
132,0.08,tanh,0.04044231544497052,0.44464480316381483,0.07008414227134128,0.3913135829416171,0.04654202572380668,0.498066000674263,0.09023295564189691,0.40821080957093886,2,1
133,0.08,tanh,0.039223347436158316,0.32689537962662335,0.012317732066799498,0.9145897237276035,0.04837040554102893,0.3607970587102098,0.02193746683554175,1.1555449842881054,3,1
134,0.08,tanh,0.01869371833088738,0.02164661585994313,0.02016650392275815,0.01561947949877148,0.027377125742180906,0.023386803717526067,0.030227900377552967,0.018105089508670832,4,1
135,0.08,tanh,0.030999010216328983,0.16986821236458965,0.027565680130107725,0.63066553745835,0.03933604177903115,0.1951117507574302,0.0407712935339225,0.690304525664196,5,1
136,0.08,tanh,0.022873782041958345,0.1189741944189174,0.028823072345325558,0.022149724139533648,0.03244828969516736,0.12958619965271162,0.0406335743470735,0.02321550864035883,6,1
137,0.08,tanh,0.025373954751048925,0.07091169862784238,0.054957466130855316,0.10182863940275295,0.03489111971081222,0.07323065364449047,0.06786782640781083,0.12154483056426436,7,1
138,0.08,tanh,0.04754499733662428,0.026840556380798086,0.03526582587620502,1.2025326218350536,0.05654122706380735,0.030753394017039033,0.04174757818986419,1.4696673625040175,8,1
139,0.08,tanh,0.028074345950722786,0.09567997371524936,0.030340229920590087,0.03737712769427579,0.03384822138161207,0.09593376846118,0.03779035099271145,0.041365031672200354,9,1
140,0.08,tanh,0.03284148278336029,0.05195721979316026,0.03643181598990244,0.007038241168288027,0.03759259211472676,0.05261925856857763,0.04812184299062008,0.00804455489159805,0,2
141,0.08,tanh,0.028341171616478342,0.2378720580235993,0.0677699883054622,0.1085335395518366,0.03683420942643102,0.2541327220521713,0.0896698409995964,0.10868220767474047,1,2
142,0.08,tanh,0.01588629478467241,0.02665052542286787,0.03375838335744697,0.2139071793274053,0.020925772129181383,0.03602146122725524,0.04010197388206387,0.23799315598442689,2,2
143,0.08,tanh,0.0330727885898532,0.02211632171364846,0.023585990337017353,0.2849098634295849,0.0397750213768636,0.030042885025504982,0.027007852876612733,0.3478989262195612,3,2
144,0.08,tanh,0.023592702362247652,0.09709460310375699,0.01547872664435876,0.015590340783011688,0.034607341794572415,0.09847473567414196,0.024387022015127807,0.018059509746744157,4,2
145,0.08,tanh,0.037086000668634135,0.11794815411622812,0.025935619353595438,0.2918484318313375,0.05452745444794322,0.14382889057072254,0.03466115395972453,0.32723972322829603,5,2
146,0.08,tanh,0.04175696317323774,0.038651771253544284,0.03451167832621463,0.06459256492129853,0.04833726575287245,0.04439448462873306,0.049124564830390106,0.07125483960226331,6,2
147,0.08,tanh,0.035671769042886686,0.012940502647601774,0.043845219289203895,0.09226417881504038,0.06151159806367245,0.01793276809345375,0.05447733838232472,0.0961357784880996,7,2
148,0.08,tanh,0.03167250548085531,0.13610601373684744,0.05263083436132098,0.3862258260151201,0.05169742138135015,0.13812214757065067,0.06220730103286512,0.4648300605661558,8,2
149,0.08,tanh,0.04240968556284833,0.18601316325410583,0.07194212260887195,0.8302050581409256,0.05159403596364531,0.19925492279162516,0.08086878627219482,0.95035824047194,9,2
150,0.1,tanh,0.04232180788802151,0.03800739589202014,0.04281336289750027,0.01266969491154731,0.053795458037521046,0.04318445401004124,0.05550725160848386,0.01934978899067692,0,0
151,0.1,tanh,0.03149029740969055,0.2761619817672854,0.07506499021254821,0.10274746429990737,0.03953883968557051,0.28365395988186065,0.0925653985418815,0.10280867984990211,1,0
152,0.1,tanh,0.031221601334412947,0.09898198355917477,0.04752909219179718,0.09246973576116695,0.03549968142308715,0.10333636643674024,0.060817151272537395,0.09620243847461696,2,0
153,0.1,tanh,0.031972317140133884,0.35077888577064703,0.021736158151246784,0.26486809852784327,0.035220937476526465,0.35764370966838627,0.025504766204801237,0.32808878649838646,3,0
