,sigma,function,mae_nn_interp.,mae_nn_extrap.,mae_mdl_interp.,mae_mdl_extrap.,rmse_nn_interp.,rmse_nn_extrap.,rmse_mdl_interp.,rmse_mdl_extrap.,n,r
521,0.12,leaky_ReLU,0.011241339077275562,0.13638830990283124,0.024483473490612008,0.3075493825675483,0.014249220974068257,0.1473008607055871,0.02925197394025516,0.3240536034284465,1,1
522,0.12,leaky_ReLU,0.013534654790740338,0.16647936012346493,0.014170914833559936,0.06607339456513128,0.0170142359485653,0.18861853490144342,0.018179138185764554,0.07817400629989836,2,1
523,0.12,leaky_ReLU,0.014279026073881956,0.14819409027102776,0.00805501318790532,0.29047260641472633,0.01928886994398079,0.15552899475934343,0.01455274073293077,0.3910000350376881,3,1
524,0.12,leaky_ReLU,0.012696596620039927,0.11153685772703044,0.015884887790979987,0.048622866092116405,0.018208350005839747,0.11298941656461978,0.019341188429863907,0.0576205125765588,4,1
525,0.12,leaky_ReLU,0.014136502359987922,0.07870973687760047,0.008528638101518316,0.14916953581373574,0.017189753826789837,0.08795951311815142,0.010026571058928376,0.17068611350404245,5,1
526,0.12,leaky_ReLU,0.016037198631535465,0.23654742467187337,0.009565619743696463,0.15765109810490124,0.01899042157625454,0.26287896627382773,0.014560774675909422,0.17863313133910744,6,1
527,0.12,leaky_ReLU,0.02205502903276789,0.33446659503539355,0.019893360326225233,0.01976450971303279,0.030234926348161138,0.37642572806179253,0.023242416426690875,0.02369819195750838,7,1
528,0.12,leaky_ReLU,0.016888507511419407,0.018131166575462203,0.020773899351434696,3.824057700624725,0.0233251412182129,0.020459758352286334,0.027272353124835752,6.344967830504209,8,1
529,0.12,leaky_ReLU,0.014937136078093563,0.18755959121429108,0.01101868782955624,0.04128863741598011,0.02048464051337638,0.2036391595017811,0.016346319590698013,0.04548409530403042,9,1
530,0.12,leaky_ReLU,0.011681586037614922,0.06401279851156425,0.012647044854756314,0.09586027895217036,0.015161719458973474,0.06927121053942045,0.017364722827200602,0.10526718267776032,0,2
531,0.12,leaky_ReLU,0.007623633266409464,0.15424784669130762,0.024152579663754732,0.3097219132121138,0.009492620885852232,0.1644723105329666,0.029288624265441664,0.3261162042908215,1,2
532,0.12,leaky_ReLU,0.01633066471643563,0.017487536738500082,0.013516376678679378,0.07547064195873507,0.01926651795698205,0.02111737369251642,0.01703456239440084,0.08941099888877678,2,2
533,0.12,leaky_ReLU,0.009804790510301935,0.3466376394610591,0.0067152662989330295,0.15193379915167013,0.011320271533339928,0.3961753697118178,0.009627544155940408,0.1856853432165049,3,2
534,0.12,leaky_ReLU,0.010466094765061962,0.3936452433108826,0.016157965555020533,0.04596093959300022,0.01438755213074364,0.4358947692918649,0.0189874373414667,0.054104170428565024,4,2
535,0.12,leaky_ReLU,0.013022499376752327,0.15618821506325087,0.009224865267235201,0.14151501115474788,0.017398434962179014,0.18887312829695196,0.011870362140243784,0.16403870674434706,5,2
536,0.12,leaky_ReLU,0.01653497802424308,0.1428492206921558,0.014296325506569408,0.08307901699275806,0.019743229470640417,0.15773363656127637,0.01829387526283974,0.09297679848110552,6,2
537,0.12,leaky_ReLU,0.02119356217426618,1.505396525595524,0.023466834170956807,0.030589389778005335,0.026743874319975262,1.5794466356600436,0.029451913769128778,0.03610976280568525,7,2
